streaming-service        | CLI1 | Q1 | transaction_id,store_id,payment_method_id,voucher_id,user_id,original_amount,discount_applied,final_amount,created_at
streaming-service        | CLI1 | Q1 | 86ccd693-4f8c-44ba-8187-d010e4240e32,10,2,,1188304.0,84.0,0.0,84.0,2025-01-11 12:24:22
streaming-service        | CLI1 | Q1 | 7f4e8949-ed51-4bcd-8b12-07a1d214aea9,1,5,,971475.0,78.0,0.0,78.0,2025-01-11 12:26:10
streaming-service        | CLI1 | Q1 | 8160ede1-a662-41cf-8ad1-0727f391a498,6,4,,1188340.0,76.5,0.0,76.5,2025-01-11 12:26:59
streaming-service        | CLI1 | Q1 | 567bdaa0-7489-4918-8df4-ace87c3aa6e3,4,2,,1188412.0,82.5,0.0,82.5,2025-01-11 12:31:58
streaming-service        | CLI1 | Q1 | e2252a92-cc4b-4ce9-bf41-3b904814ecd4,10,4,,1188413.0,75.0,0.0,75.0,2025-01-11 12:32:00
streaming-service        | CLI1 | Q1 | dd3e3ccc-1856-4bca-99b3-7cc7ee0c8287,3,4,,364052.0,75.0,0.0,75.0,2025-01-11 12:32:43
streaming-service        | CLI1 | Q1 | 82d4dd00-d842-40eb-9f36-2934b13995da,7,5,,222938.0,75.0,0.0,75.0,2025-01-11 12:33:11
streaming-service        | CLI1 | Q1 | e8a11714-626e-4f31-8191-ce046d08bf94,7,4,,673278.0,75.5,0.0,75.5,2025-01-11 12:33:12
streaming-service        | CLI1 | Q1 | 6aeafbde-694c-4400-ab33-66992a433598,6,1,,354530.0,78.0,0.0,78.0,2025-01-11 12:34:14
streaming-service        | CLI1 | Q1 | cd7f6784-80b7-411f-af90-51907eea4289,4,2,,868530.0,78.0,0.0,78.0,2025-01-11 12:37:49
streaming-service        | CLI1 | Q1 | 0514dd01-6169-4af3-acb8-1043ff6313ce,7,1,,252275.0,78.0,0.0,78.0,2025-01-11 12:38:57
streaming-service        | CLI1 | Q1 | e1c4e6d2-ba82-48b4-b9df-d1887ca86736,1,2,,761417.0,81.0,0.0,81.0,2025-01-11 12:42:24
streaming-service        | CLI1 | Q1 | f1e3195f-f6eb-4141-8c8b-1ad00487e324,4,3,,212979.0,78.0,0.0,78.0,2025-01-11 12:44:21
streaming-service        | CLI1 | Q1 | 36b3515d-0530-45f5-9901-2c61c58968df,5,5,,916139.0,77.5,0.0,77.5,2025-01-11 12:46:36
streaming-service        | CLI1 | Q1 | 27173802-2ba5-465a-852d-d87c460744ad,1,2,,392165.0,75.0,0.0,75.0,2025-01-11 12:50:30
streaming-service        | CLI1 | Q1 | c284bdcf-f0e9-4ba0-b86b-34288ab3bd94,10,1,,1130616.0,76.0,0.0,76.0,2025-01-11 12:53:05
streaming-service        | CLI1 | Q1 | 2f3471cf-4a6c-4b47-a90c-02d3f90366c2,10,5,,1188746.0,76.0,0.0,76.0,2025-01-11 12:54:31
streaming-service        | CLI1 | Q1 | 7f297a0e-2077-4ce2-bedb-74781ff340be,3,2,,1101078.0,75.5,0.0,75.5,2025-01-11 12:55:22
streaming-service        | CLI1 | Q1 | 04a5b058-8962-4d7b-b7e5-663c8bd5abc7,9,2,,214578.0,82.5,0.0,82.5,2025-01-11 12:59:07
streaming-service        | CLI1 | Q1 | bc88c81c-9bef-436d-b102-23b8ba926e0e,2,1,,436388.0,81.0,0.0,81.0,2025-01-11 12:59:56
streaming-service        | CLI1 | Q1 | 8c892292-8ca4-4fe7-af4f-df31339f10be,10,4,,33825.0,75.0,0.0,75.0,2025-01-11 13:00:36
streaming-service        | CLI1 | Q1 | f1a3a64a-75c4-4934-b1a9-197a738fa391,10,2,,1188887.0,77.5,0.0,77.5,2025-01-11 13:04:08
streaming-service        | CLI1 | Q1 | 0ce86e28-886f-4014-a80c-251e5ce50b12,6,3,,933467.0,79.5,0.0,79.5,2025-01-11 13:05:59
streaming-service        | CLI1 | Q1 | b0874bbc-793e-4e6a-b993-3fd4b52e00f0,10,4,,150297.0,79.5,0.0,79.5,2025-01-11 13:09:06
streaming-service        | CLI1 | Q1 | 88b3de4c-c59b-460e-a5c0-83db999b6db2,4,5,,1067808.0,79.5,0.0,79.5,2025-01-11 13:13:57
streaming-service        | CLI1 | Q1 | ce9c0168-77f4-46b8-8b50-901acf3676d5,7,3,,1189049.0,75.0,0.0,75.0,2025-01-11 13:16:17
streaming-service        | CLI1 | Q1 | 4763369c-0dbb-41c0-8d49-f39c2dc03b09,1,4,,520805.0,75.0,0.0,75.0,2025-01-11 13:18:38
streaming-service        | CLI1 | Q1 | 349ecb7b-7cfc-4238-ad31-283bbb96f7ac,5,1,,854281.0,81.0,0.0,81.0,2025-01-11 13:26:44
streaming-service        | CLI1 | Q1 | 6310ab36-8a70-4425-bb2f-51e550727b8b,2,2,,410196.0,75.0,0.0,75.0,2025-01-11 13:28:30
streaming-service        | CLI1 | Q1 | 0fd78493-b175-4ffc-a07c-6fe2e24a91b5,10,1,,571378.0,87.0,0.0,87.0,2025-01-11 13:30:08
streaming-service        | CLI1 | Q1 | e0821cde-a5bb-4092-89e9-e07681c565b9,6,4,,638409.0,85.5,0.0,85.5,2025-01-11 13:32:27
streaming-service        | CLI1 | Q1 | 0da5a964-cd26-4e27-ba3d-532c7224ec06,6,4,,,76.5,0.0,76.5,2025-01-11 13:36:06
streaming-service        | CLI1 | Q1 | f93d1efb-55b5-43ca-b093-e84b8ff563e4,8,4,,358856.0,75.0,0.0,75.0,2025-01-11 13:36:34
streaming-service        | CLI1 | Q1 | 15a58586-53d3-4922-957f-7dce06e243b4,3,5,,1189331.0,81.0,0.0,81.0,2025-01-11 13:36:48
streaming-service        | CLI1 | Q1 | 2fecff2d-96ee-4dd2-bc13-e477f4a78611,4,5,,28173.0,76.0,0.0,76.0,2025-01-11 13:38:27
streaming-service        | CLI1 | Q1 | ed9837e2-64ed-4f11-a417-bd9f933c094f,2,2,,807767.0,75.5,0.0,75.5,2025-01-11 13:38:50
streaming-service        | CLI1 | Q1 | 3b86213c-4888-42a3-a03d-1e7389e27093,8,5,,1189406.0,78.0,0.0,78.0,2025-01-11 13:42:23
streaming-service        | CLI1 | Q1 | c37373d4-c0ad-4ab0-80b6-65df16291edf,6,2,,897622.0,75.0,0.0,75.0,2025-01-11 13:45:11
streaming-service        | CLI1 | Q1 | 2cc16671-73be-492a-b7ed-c83763e0c76e,9,5,,721890.0,78.0,0.0,78.0,2025-01-11 13:46:18
streaming-service        | CLI1 | Q1 | 428aabd9-cea6-4b45-9db7-122732d23f5a,10,4,,687527.0,75.0,0.0,75.0,2025-01-11 13:47:59
streaming-service        | CLI1 | Q1 | 1453df8b-67dc-4f00-8983-2a94c00c7e8b,1,3,,639954.0,75.0,0.0,75.0,2025-01-11 13:50:55
streaming-service        | CLI1 | Q1 | 14b4bac3-f46e-4a57-b171-132432405d38,4,4,,1189594.0,79.5,0.0,79.5,2025-01-11 13:55:14
streaming-service        | CLI1 | Q1 | 5e493317-22d3-4e6f-8ccf-8ff715753edd,10,5,,1099455.0,77.0,0.0,77.0,2025-01-11 13:57:24
streaming-service        | CLI1 | Q1 | 261cb120-09d2-43fc-b9f6-e456def2fd8b,1,4,,1177155.0,82.5,0.0,82.5,2025-01-11 13:58:07
streaming-service        | CLI1 | Q1 | 9fb73607-e2f4-453b-9cc0-8b5a0bc7e7d5,7,2,,1189691.0,78.0,0.0,78.0,2025-01-11 14:02:31
streaming-service        | CLI1 | Q1 | 68de849d-bd8f-40b4-8bc0-41285146559b,8,1,,668105.0,75.0,0.0,75.0,2025-01-11 14:06:19
streaming-service        | CLI1 | Q1 | ddf5cc43-da55-4d64-8f08-77171bdb8aac,8,5,,1189757.0,79.5,0.0,79.5,2025-01-11 14:08:46
streaming-service        | CLI1 | Q1 | 4a8571d0-8339-46a9-ae90-eab7e102a134,10,2,,1189773.0,81.0,0.0,81.0,2025-01-11 14:09:56
streaming-service        | CLI1 | Q1 | 96de9a98-cc76-4fd8-9d59-a129b7005a10,7,3,,1189861.0,84.0,0.0,84.0,2025-01-11 14:16:35
streaming-service        | CLI1 | Q1 | a57436b0-073f-4135-be93-ccffbbf4a0cb,8,2,,1189875.0,75.0,0.0,75.0,2025-01-11 14:17:33
streaming-service        | CLI1 | Q1 | 5f2f8e41-0ea8-40b5-a5f4-f3e3df0cfff2,3,5,,36722.0,78.0,0.0,78.0,2025-01-11 14:18:08
streaming-service        | CLI1 | Q1 | 720b0195-326c-4bb0-ad4d-7dc23349b5c4,1,3,,691806.0,77.0,0.0,77.0,2025-01-11 14:21:22
streaming-service        | CLI1 | Q1 | e28407cb-27ce-4700-aee0-fd51c7ef596b,10,2,,137715.0,79.5,0.0,79.5,2025-01-11 14:22:19
streaming-service        | CLI1 | Q1 | 626e5ae7-d718-4e22-a706-763d854f6a67,4,2,,237610.0,82.5,0.0,82.5,2025-01-11 14:24:21
streaming-service        | CLI1 | Q1 | c732dcc7-9806-48bd-b008-a6849f9d6781,9,2,,677023.0,81.0,0.0,81.0,2025-01-11 14:24:50
streaming-service        | CLI1 | Q1 | 53c06d2b-87b9-4f4a-8335-b7c1769c0e71,10,2,,1190012.0,85.5,0.0,85.5,2025-01-11 14:29:48
streaming-service        | CLI1 | Q1 | efdc0d7d-054b-43ac-9215-2cc07bc918bb,5,4,,1190024.0,75.5,0.0,75.5,2025-01-11 14:30:50
streaming-service        | CLI1 | Q1 | 75df73ab-0539-4a7b-a16d-a9395867ee84,2,2,,419180.0,88.5,0.0,88.5,2025-01-11 14:34:25
streaming-service        | CLI1 | Q1 | d19999c2-5653-45bb-99c2-bad2fbbac02b,2,5,,947116.0,75.0,0.0,75.0,2025-01-11 14:39:32
streaming-service        | CLI1 | Q1 | 4aa8d6f7-24c2-409a-809e-4ccb00090c22,7,3,,1190226.0,78.0,0.0,78.0,2025-01-11 14:48:37
streaming-service        | CLI1 | Q1 | 7b9aef12-91ef-4384-8697-37fdfbe03e7c,5,4,,1190263.0,79.5,0.0,79.5,2025-01-11 14:51:50
streaming-service        | CLI1 | Q1 | 292c9cdc-ea2c-4be2-a8a9-993cd7d14ae8,10,2,,1190314.0,90.0,0.0,90.0,2025-01-11 14:56:19
streaming-service        | CLI1 | Q1 | 3e836fbb-adbf-4791-ae8a-b9a95c710c53,8,4,,483571.0,84.0,0.0,84.0,2025-01-11 14:57:11
streaming-service        | CLI1 | Q1 | efb7d8f0-7db6-4965-b049-ca7ed1742ce4,2,3,,1190329.0,78.0,0.0,78.0,2025-01-11 14:57:34
streaming-service        | CLI1 | Q1 | 04427707-faf9-4029-9292-b8b5b8f0bd6b,4,2,,1190330.0,75.0,0.0,75.0,2025-01-11 14:57:36
streaming-service        | CLI1 | Q1 | a14b7617-5f25-4e04-84e8-492f67152168,8,1,,1190331.0,76.0,0.0,76.0,2025-01-11 14:57:42
streaming-service        | CLI1 | Q1 | f546a5d7-ae91-4e9f-9b95-1d41e53193f0,6,1,,1190340.0,81.0,0.0,81.0,2025-01-11 14:58:37
streaming-service        | CLI1 | Q1 | 5e593c70-3543-4654-b5b2-01028f0434df,6,4,,1190417.0,76.0,0.0,76.0,2025-01-11 15:07:19
streaming-service        | CLI1 | Q1 | 850a52aa-6b36-4fa4-b7ec-54272202c47b,8,5,,1190441.0,76.5,0.0,76.5,2025-01-11 15:10:06
streaming-service        | CLI1 | Q1 | 969a70e4-4117-4077-bb36-7cc76afa7752,4,4,,278214.0,76.5,0.0,76.5,2025-01-11 15:13:35
streaming-service        | CLI1 | Q1 | 3649c4a9-c2fa-41a1-b3f2-538fa47d3b3d,8,2,,1190501.0,79.5,0.0,79.5,2025-01-11 15:17:11
streaming-service        | CLI1 | Q1 | 70599d83-0b0f-4f37-a3d4-39514aa95414,10,1,,1132175.0,76.5,0.0,76.5,2025-01-11 15:25:48
streaming-service        | CLI1 | Q1 | 69829cc6-5673-41bb-bfcc-24c1c0844ae4,10,5,,98681.0,75.0,0.0,75.0,2025-01-11 15:27:59
streaming-service        | CLI1 | Q1 | c64221d3-f9e4-4644-adb0-ed6d51302ebb,8,1,,1190588.0,75.0,0.0,75.0,2025-01-11 15:28:27
streaming-service        | CLI1 | Q1 | e5e0c67a-ba30-4c15-ad28-063a79932dd5,2,2,,1163327.0,75.0,0.0,75.0,2025-01-11 15:33:39
streaming-service        | CLI1 | Q1 | 92516e8e-f9ab-41e1-98fa-5303e127a82d,5,4,,806294.0,78.0,0.0,78.0,2025-01-11 15:42:01
streaming-service        | CLI1 | Q1 | d495ea0d-7021-41a5-8ea7-3ffcf950f0f2,7,4,,666678.0,78.0,0.0,78.0,2025-01-11 15:43:40
streaming-service        | CLI1 | Q1 | c3e352c5-fbc1-4b8f-98a8-cd086b298495,9,5,,352285.0,78.0,0.0,78.0,2025-01-11 15:46:16
streaming-service        | CLI1 | Q1 | 295c7bb9-252c-4072-9544-672c75b41610,8,1,,891541.0,76.5,0.0,76.5,2025-01-11 15:50:42
streaming-service        | CLI1 | Q1 | bd92a6a2-f2bc-4650-ab25-ddc0ee22a1a3,5,4,,1190749.0,82.5,0.0,82.5,2025-01-11 15:51:19
streaming-service        | CLI1 | Q1 | 486613cc-fcb5-4d82-8854-238758c5ca6d,8,4,,1005348.0,85.5,0.0,85.5,2025-01-11 16:01:41
streaming-service        | CLI1 | Q1 | 72cfa285-fb61-47bd-afbc-daf1c02dcb26,10,4,,356482.0,87.0,0.0,87.0,2025-01-11 16:02:27
streaming-service        | CLI1 | Q1 | 99fc3297-79e2-4208-b8f4-da8fdbc4c8f1,9,3,,59590.0,78.0,0.0,78.0,2025-01-11 16:02:49
streaming-service        | CLI1 | Q1 | 6299a338-5063-4991-b770-864ace494eb3,8,2,,128802.0,85.5,0.0,85.5,2025-01-11 16:03:38
streaming-service        | CLI1 | Q1 | e88d00b9-1527-4bc2-855e-dc8108eae48b,2,2,,958360.0,82.5,0.0,82.5,2025-01-11 16:14:38
streaming-service        | CLI1 | Q1 | 37f2fe74-0256-4135-aee6-96fe87980f35,10,3,,589542.0,79.5,0.0,79.5,2025-01-11 16:24:00
streaming-service        | CLI1 | Q1 | 8b1f7a88-9823-403d-b3ce-17440aa3d266,1,5,,985139.0,88.5,0.0,88.5,2025-01-11 16:24:42
streaming-service        | CLI1 | Q1 | 87c42184-506d-4043-839e-a12bd4cbaea4,10,1,,747798.0,82.5,0.0,82.5,2025-01-11 16:29:09
streaming-service        | CLI1 | Q1 | 4f6a1b46-a4e4-4a0f-8932-8a58a1731405,6,2,,946247.0,82.5,0.0,82.5,2025-01-11 16:46:25
streaming-service        | CLI1 | Q1 | 1099eda7-13b7-4803-a464-9d6e64c2343e,5,3,,1011754.0,77.0,0.0,77.0,2025-01-11 16:55:08
streaming-service        | CLI1 | Q1 | 773d42f3-8f2d-435f-9957-78e2859220e9,7,3,,482586.0,76.5,0.0,76.5,2025-01-11 17:08:05
streaming-service        | CLI1 | Q1 | 9c8a95e0-acf4-4b6c-aede-e881c0060ac7,4,4,,1191110.0,78.0,0.0,78.0,2025-01-11 17:12:31
streaming-service        | CLI1 | Q1 | 4ab15e28-ff12-4507-81eb-d69f71fd5385,1,5,,1191176.0,77.0,0.0,77.0,2025-01-11 17:46:11
streaming-service        | CLI1 | Q1 | f92575ea-bfcb-4e6d-9ee7-04726e198615,1,2,,473986.0,81.0,0.0,81.0,2025-01-11 17:56:08
streaming-service        | CLI1 | Q1 | f1abb22b-ca2c-4061-8796-3ebc4e3e6b54,2,4,,255833.0,76.5,0.0,76.5,2025-01-11 18:40:55
streaming-service        | CLI1 | Q1 | e4bb83ab-ee25-4f09-8bf4-b4796de5964b,2,3,,424238.0,81.0,0.0,81.0,2025-01-11 19:16:03
streaming-service        | CLI1 | Q1 | 7d8f21de-ccee-40a3-83a8-06fbf5d15d8b,5,3,,28150.0,75.0,0.0,75.0,2025-01-12 07:16:47
streaming-service        | CLI1 | Q1 | 1d0c0adc-38ea-4aaf-8731-c091f9bee5ab,7,1,,153350.0,75.0,0.0,75.0,2025-01-12 07:54:38
streaming-service        | CLI1 | Q1 | faf7a41d-2bcb-4ca1-9f92-0c996b6077eb,5,3,,1191406.0,77.0,0.0,77.0,2025-01-12 08:04:14
streaming-service        | CLI1 | Q1 | acdb3c59-98b0-479a-882f-350b139d9c95,4,5,,1191407.0,78.0,0.0,78.0,2025-01-12 08:04:21
streaming-service        | CLI1 | Q1 | 41bc82b7-01c9-4e6b-b64c-7f4ab04b8778,6,2,,1191413.0,75.0,0.0,75.0,2025-01-12 08:06:34
streaming-service        | CLI1 | Q1 | f40a6f42-3541-4ec6-946c-cf230b967a93,8,1,,106596.0,78.0,0.0,78.0,2025-01-12 08:14:24
streaming-service        | CLI1 | Q1 | 443d5e65-7510-4630-8bae-6c2f16baf142,4,1,,911145.0,81.0,0.0,81.0,2025-01-12 08:19:54
streaming-service        | CLI1 | Q1 | 5e711987-b66b-439c-9bcd-5cfe13253942,6,4,,949279.0,76.5,0.0,76.5,2025-01-12 08:28:49
streaming-service        | CLI1 | Q1 | 71fd6146-7a05-4d2a-b8c6-4690340fef30,4,3,,1191565.0,76.5,0.0,76.5,2025-01-12 08:41:47
streaming-service        | CLI1 | Q1 | 35adeb5f-1f43-43b7-a914-57b015496097,9,5,,1191567.0,82.5,0.0,82.5,2025-01-12 08:41:56
streaming-service        | CLI1 | Q1 | c89975ba-47a0-4529-ba5e-b657f330f349,7,2,,,76.5,0.0,76.5,2025-01-12 08:42:09
streaming-service        | CLI1 | Q1 | 57e37900-3d1c-48a6-bbff-b8b0eb2b6a83,2,3,,731534.0,84.0,0.0,84.0,2025-01-12 08:44:51
streaming-service        | CLI1 | Q1 | d7b2d577-2293-46c4-89d2-aa18ef4c1ef8,5,5,,1191591.0,79.5,0.0,79.5,2025-01-12 08:47:44
streaming-service        | CLI1 | Q1 | 84d911b3-35b7-4f1d-b4ee-ea7ab0742e6d,9,1,,482845.0,76.5,0.0,76.5,2025-01-12 08:58:29
streaming-service        | CLI1 | Q1 | c3c4583a-2c9f-41e0-8bee-f9864c1e7cce,7,2,,986687.0,81.0,0.0,81.0,2025-01-12 08:58:33
streaming-service        | CLI1 | Q1 | e55fe869-6a17-4156-9e8b-024a987517ed,10,5,,830435.0,76.5,0.0,76.5,2025-01-12 09:06:22
streaming-service        | CLI1 | Q1 | feae5a8d-d89e-493e-9994-00345b7358f5,2,3,,1191721.0,75.0,0.0,75.0,2025-01-12 09:10:07
streaming-service        | CLI1 | Q1 | 1b71f469-3483-4615-8192-da76a83ec4f5,6,2,,422950.0,75.0,0.0,75.0,2025-01-12 09:13:09
streaming-service        | CLI1 | Q1 | 0df10c79-139f-4798-bce5-29aa4d9ca672,8,3,,1191899.0,79.5,0.0,79.5,2025-01-12 09:34:13
streaming-service        | CLI1 | Q1 | f5649d52-c1ea-4bcb-8af1-42d5faa19c36,4,2,,1191942.0,76.5,0.0,76.5,2025-01-12 09:39:30
streaming-service        | CLI1 | Q1 | d6551d0e-08fd-4199-8869-a62025187ab4,6,4,,569377.0,82.5,0.0,82.5,2025-01-12 09:47:08
streaming-service        | CLI1 | Q1 | ea350aa3-1cbe-49f2-8dd2-1cf3fb10ece5,5,4,,1192008.0,75.0,0.0,75.0,2025-01-12 09:49:42
streaming-service        | CLI1 | Q1 | 26ae8547-5c72-4566-a802-17a10a138d81,1,3,,1103425.0,78.0,0.0,78.0,2025-01-12 09:56:32
streaming-service        | CLI1 | Q1 | b62f1b4c-db9c-4c62-a5e1-69952c11632d,9,4,,,81.0,0.0,81.0,2025-01-12 10:00:05
streaming-service        | CLI1 | Q1 | d69d402b-4ecf-4b4f-9b04-59099e67b57d,7,4,,1141797.0,84.0,0.0,84.0,2025-01-12 10:03:57
streaming-service        | CLI1 | Q1 | 5cb7cf88-3820-425e-be52-5a32abfd644a,7,4,,1192171.0,75.0,0.0,75.0,2025-01-12 10:05:50
streaming-service        | CLI1 | Q1 | 5108392e-bbac-4dea-9b61-c931e840fd7e,4,1,,942743.0,76.0,0.0,76.0,2025-01-12 10:05:51
streaming-service        | CLI1 | Q1 | 043674f0-c483-4291-a0d7-fb197742534b,7,1,,1192179.0,78.0,0.0,78.0,2025-01-12 10:07:11
streaming-service        | CLI1 | Q1 | 7ef664bd-525c-419e-908b-ce05f02dd70e,7,4,,1082154.0,79.5,0.0,79.5,2025-01-12 10:10:28
streaming-service        | CLI1 | Q1 | 1a4b2544-f219-4f94-8f64-a9c346ae4ca4,1,4,,846958.0,78.0,0.0,78.0,2025-01-12 10:12:56
streaming-service        | CLI1 | Q1 | 04c0f40f-821c-455b-b588-c6c37996fdad,3,1,,221127.0,76.0,0.0,76.0,2025-01-12 10:15:17
streaming-service        | CLI1 | Q1 | 459ddbbd-6320-4a0d-b4fa-ede84d52ad08,4,3,,106059.0,84.0,0.0,84.0,2025-01-12 10:17:44
streaming-service        | CLI1 | Q1 | 67d6273f-74df-4488-bc2e-009644b88def,7,3,,1192314.0,76.5,0.0,76.5,2025-01-12 10:17:45
streaming-service        | CLI1 | Q1 | d2110e5f-6062-4590-91a8-5ce6e6fccbb3,5,3,,70255.0,78.5,0.0,78.5,2025-01-12 10:21:32
streaming-service        | CLI1 | Q1 | 8a1304c7-b391-4cbd-b063-13a354c4e008,8,4,,,78.0,0.0,78.0,2025-01-12 10:24:30
streaming-service        | CLI1 | Q1 | 14e5c7cd-78bd-4c89-ad57-499df69759f7,5,2,,,78.0,0.0,78.0,2025-01-12 10:25:31
streaming-service        | CLI1 | Q1 | 5d58144b-f350-4545-b5e7-af0780cb0578,10,3,,934537.0,75.0,0.0,75.0,2025-01-12 10:28:46
streaming-service        | CLI1 | Q1 | 5cf4823e-1a23-46f2-98ff-a4e332a6b522,9,5,,1019336.0,78.0,0.0,78.0,2025-01-12 10:31:32
streaming-service        | CLI1 | Q1 | f26fa4ca-6a24-4553-831a-c09d5156acc4,10,2,,402034.0,76.5,0.0,76.5,2025-01-12 10:32:47
streaming-service        | CLI1 | Q1 | e9f69549-f4b4-4f8f-956c-21b24713c8f5,7,2,,,76.0,0.0,76.0,2025-01-12 10:34:21
streaming-service        | CLI1 | Q1 | bc46a16e-0cb1-492b-b995-cd05080349d9,7,2,,1192511.0,79.5,0.0,79.5,2025-01-12 10:34:27
streaming-service        | CLI1 | Q1 | 4693838a-7110-4b8c-8812-a3215d5261e2,7,3,,1192546.0,85.5,0.0,85.5,2025-01-12 10:38:04
streaming-service        | CLI1 | Q1 | 3ecbc828-9edb-46dc-b5a7-2bcb4d1340bf,6,3,,,81.0,0.0,81.0,2025-01-12 10:39:42
streaming-service        | CLI1 | Q1 | 0fec7f13-9acf-4cb3-9539-6f7afecc369b,2,4,,33527.0,78.0,0.0,78.0,2025-01-12 10:43:46
streaming-service        | CLI1 | Q1 | eaaa5c6e-aca1-467a-b6fe-53c38c3fe787,2,3,,1192615.0,76.0,0.0,76.0,2025-01-12 10:44:02
streaming-service        | CLI1 | Q1 | 28d6705d-dce5-4f38-a3d3-6e9caaa555a5,5,4,,49692.0,81.0,0.0,81.0,2025-01-12 10:50:59
streaming-service        | CLI1 | Q1 | 97bd4b7a-3088-46f4-93d1-48f2561ba423,5,3,,955517.0,77.0,0.0,77.0,2025-01-12 10:51:07
streaming-service        | CLI1 | Q1 | 5564da8c-cf26-467f-9997-5fe81c54fc7b,9,1,,441997.0,80.0,0.0,80.0,2025-01-12 11:04:52
streaming-service        | CLI1 | Q1 | 84118397-e292-43e8-b380-94b3b3f3b3b3,9,2,,319462.0,75.0,0.0,75.0,2025-01-12 11:05:20
streaming-service        | CLI1 | Q1 | defb314c-ef78-4e34-9e0d-b0710cdb1490,1,2,,1192907.0,79.0,0.0,79.0,2025-01-12 11:08:08
streaming-service        | CLI1 | Q1 | e5f4959d-22b3-42d6-91c4-7319aa820793,10,2,,799791.0,84.0,0.0,84.0,2025-01-12 11:10:16
streaming-service        | CLI1 | Q1 | 6bcde775-eeb3-4416-9045-b2965837295a,9,4,,281093.0,78.0,0.0,78.0,2025-01-12 11:10:26
streaming-service        | CLI1 | Q1 | 11604eab-1727-484a-a6c2-40f868d7a32d,7,1,,1163735.0,84.0,0.0,84.0,2025-01-12 11:11:08
streaming-service        | CLI1 | Q1 | 25c6babc-7a84-43d5-b30e-ba9dcaa48c77,5,3,,1192946.0,76.5,0.0,76.5,2025-01-12 11:11:10
streaming-service        | CLI1 | Q1 | 00e74135-d711-46c7-931e-6321143f49fe,4,3,,1140997.0,81.0,0.0,81.0,2025-01-12 11:11:11
streaming-service        | CLI1 | Q1 | 3cbce210-f723-4fe5-950d-f903d0399e94,1,5,,1192948.0,75.0,0.0,75.0,2025-01-12 11:11:16
streaming-service        | CLI1 | Q1 | e7dd07a4-6973-499c-9ebc-b498a8be47ff,6,3,,246240.0,76.5,0.0,76.5,2025-01-12 11:13:44
streaming-service        | CLI1 | Q1 | 9fb45b0b-5cb8-42be-bf8d-1db2035b971f,2,1,,1185229.0,78.0,0.0,78.0,2025-01-12 11:14:25
streaming-service        | CLI1 | Q1 | 573e545f-fcb3-4694-9d26-7559ebe867ac,5,1,,69374.0,81.0,0.0,81.0,2025-01-12 11:17:13
streaming-service        | CLI1 | Q1 | d77bd075-f8d4-4fd3-ac2f-b6b6738aab35,2,5,,140223.0,78.0,0.0,78.0,2025-01-12 11:23:27
streaming-service        | CLI1 | Q1 | f458ef33-06fa-4aba-8be8-c384415064e8,2,3,,152098.0,75.0,0.0,75.0,2025-01-12 11:27:17
streaming-service        | CLI1 | Q1 | 3fdd050f-5e1d-4af4-923c-6c2e1e2da16a,10,4,,1072760.0,81.0,0.0,81.0,2025-01-12 11:28:05
streaming-service        | CLI1 | Q1 | e24da22f-7bf2-4080-83d9-99b3c9cdf0b2,7,1,,709586.0,78.0,0.0,78.0,2025-01-12 11:34:29
streaming-service        | CLI1 | Q1 | 7b941339-83aa-4ee9-88df-b3426800a649,7,1,,65782.0,76.5,0.0,76.5,2025-01-12 11:35:45
streaming-service        | CLI1 | Q1 | d1b21955-b0eb-4724-92b6-543cfa3a5f8d,3,2,,728336.0,85.5,0.0,85.5,2025-01-12 11:37:58
streaming-service        | CLI1 | Q1 | 7a840da4-f22c-4fce-90e2-5811ebb50f44,2,2,,1002094.0,76.5,0.0,76.5,2025-01-12 11:39:59
streaming-service        | CLI1 | Q1 | 71bcb027-5477-4314-99c3-0df9ed43832e,7,4,,1193357.0,78.0,0.0,78.0,2025-01-12 11:40:35
streaming-service        | CLI1 | Q1 | adca6fa4-da14-4f5a-87a4-fd64409c65cb,6,3,,475746.0,84.0,0.0,84.0,2025-01-12 11:41:40
streaming-service        | CLI1 | Q1 | 1e82d549-ed2c-4a0d-88ad-14d27b97a510,2,4,,379323.0,77.0,0.0,77.0,2025-01-12 11:46:55
streaming-service        | CLI1 | Q1 | 5c0934b2-1da0-467e-8407-3e0a17d3e3df,9,2,,440338.0,81.0,0.0,81.0,2025-01-12 11:47:02
streaming-service        | CLI1 | Q1 | 04698846-6c01-4e17-a93e-8fa3038eb7d5,8,4,,10688.0,84.0,0.0,84.0,2025-01-12 11:47:30
streaming-service        | CLI1 | Q1 | cc661863-e238-4e6c-bc30-686e5d474bcf,8,1,,601658.0,78.0,0.0,78.0,2025-01-12 11:48:22
streaming-service        | CLI1 | Q1 | 70d4667d-2bea-461d-a644-dc456b544b75,4,4,,977148.0,78.0,0.0,78.0,2025-01-12 11:49:24
streaming-service        | CLI1 | Q1 | a6bfc5fd-b1a9-4e8f-9ef9-7a5c74efd7cb,8,2,,401652.0,81.0,0.0,81.0,2025-01-12 11:50:54
streaming-service        | CLI1 | Q1 | fa84b190-83e2-4fa7-8c72-65b6e8604c04,9,4,,1193586.0,88.5,0.0,88.5,2025-01-12 11:56:35
